# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.662791415306227|0.2087531118389477|2.106272822808427|115.0478302579764|300.7031743678412|155.8494599356205|2461200.5|#B9A78F|0.822
2.86250816775195|0.123028329626925|11.34751908568295|206.8275084546867|278.4242722358595|5.321823695075491|2461200.5|#B9A78F|0.792
2.863348031699649|0.04610962795708528|1.130363094271507|323.5366609419851|113.2571826848795|49.64769088009876|2461200.5|#B9A78F|0.745
2.174883689617189|0.1369026262521236|2.84652470222306|208.912538288139|166.4431365514056|72.50296297966383|2461200.5|#B9A78F|0.584
3.097182990685238|0.1980283128707269|5.177513796791485|61.02336922252834|332.1220706867333|48.82797333851493|2461200.5|#B9A78F|0.921
2.696400672015235|0.1068554103861772|15.63492262861833|162.0988661842059|97.22389883165296|254.1561832063454|2461200.5|#B9A78F|0.865
2.470159316487198|0.06793005903958464|4.065283610446589|246.6249396443918|11.05317312764409|97.66036927473156|2461200.5|#B9A78F|0.726
2.377960739766381|0.2177017099661658|9.625149172859834|334.6383148917907|42.32731623422394|111.8513098536631|2461200.5|#B9A78F|0.633
3.099144571207015|0.09327744450746513|10.54967205171876|155.8452170236475|289.6212471310566|226.6738266982475|2461200.5|#B9A78F|0.754
3.159609163814621|0.0654759011516848|10.03705232543352|201.9031453246472|160.5088575538635|37.54475270525342|2461200.5|#B9A78F|0.756
2.646901224932316|0.2643478593847533|6.74046762132457|179.4942079651114|157.5640226350525|273.5338756003301|2461200.5|#B9A78F|0.721
2.194803366033378|0.1217316380778368|4.507023606168597|28.35717579917339|233.8368406379913|351.4490070855937|2461200.5|#B9A78F|0.598
2.747654458185611|0.07877663113312412|9.460401050270713|13.50054083777117|153.6322038181162|323.3890981150365|2461200.5|#B9A78F|0.707
3.00143338951259|0.06301787141352137|13.30133392322207|182.575120303569|52.06515552018089|309.2634696268459|2461200.5|#B9A78F|0.757
3.118550155070598|0.1122966114916078|3.612298542140687|34.02427608834162|32.33596880541631|309.4640293789598|2461200.5|#B9A78F|0.777
2.614922417994044|0.2047456339452305|14.32517158673729|207.5339974603896|155.3126023696044|276.5438822372059|2461200.5|#B9A78F|0.897
3.45351477503527|0.106655634708235|6.416963125223574|164.9229335551392|179.9590793368393|305.668406680982|2461200.5|#8E8375|0.81
